vendor_id,pick_date,drop_date,n_passenger,trip_distance,ratecode_id,store_and_fwd_flag,pick_loc_id,drop_loc_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pick_day,pick_dow,pick_wkday,trip_duration
2,10/2/2016 0:00,10/2/2016 0:07,5,1.77,1,N,237,236,Card,7.5,0.5,0.5,1.76,0,0.3,10.56,10/2/2016,Sun,FALSE,7.05
2,10/4/2016 18:21,10/4/2016 18:24,1,1.04,1,N,237,236,Card,5,1,0.5,1,0,0.3,7.8,10/4/2016,Tue,TRUE,3.083333333
2,10/16/2016 4:32,10/16/2016 4:35,1,0.46,1,N,237,236,Card,3.5,0.5,0.5,1.2,0,0.3,6,10/16/2016,Sun,FALSE,2.983333333
1,10/20/2016 18:10,10/20/2016 18:22,1,1.3,1,N,237,236,Cash,9.5,1,0.5,0,0,0.3,11.3,10/20/2016,Thu,TRUE,12.36666667
1,10/28/2016 22:37,10/28/2016 22:42,4,1.1,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,10/28/2016,Fri,TRUE,4.9
1,10/10/2016 15:07,10/10/2016 15:20,1,1.4,1,N,237,236,Cash,9.5,0,0.5,0,0,0.3,10.3,10/10/2016,Mon,TRUE,12.36666667
1,10/11/2016 17:42,10/11/2016 17:47,1,0.5,1,N,237,236,Card,5.5,1,0.5,1.45,0,0.3,8.75,10/11/2016,Tue,TRUE,5.433333333
1,10/4/2016 23:56,10/5/2016 0:06,3,1.8,1,N,237,236,Card,9,0.5,0.5,1.03,0,0.3,11.33,10/4/2016,Tue,TRUE,9.8
2,10/30/2016 15:12,10/30/2016 15:20,1,1.07,1,N,237,236,Card,7,0,0.5,1.56,0,0.3,9.36,10/30/2016,Sun,FALSE,8.383333333
1,10/11/2016 7:53,10/11/2016 7:59,1,1.1,1,Y,237,236,Card,6.5,0,0.5,1,0,0.3,8.3,10/11/2016,Tue,TRUE,6.466666667
1,10/24/2016 11:27,10/24/2016 11:31,1,0.6,1,N,237,236,Card,5,0,0.5,1.7,0,0.3,7.5,10/24/2016,Mon,TRUE,4.283333333
2,10/2/2016 13:37,10/2/2016 13:41,1,0.75,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,10/2/2016,Sun,FALSE,3.9
1,10/7/2016 20:31,10/7/2016 20:37,1,1.4,1,N,237,236,Cash,7,0.5,0.5,0,0,0.3,8.3,10/7/2016,Fri,TRUE,6.116666667
1,10/19/2016 9:40,10/19/2016 9:48,2,0.9,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,10/19/2016,Wed,TRUE,7.25
1,10/29/2016 19:59,10/29/2016 20:05,1,1,1,N,237,236,Card,6.5,0,0.5,1.45,0,0.3,8.75,10/29/2016,Sat,FALSE,6.766666667
1,10/5/2016 17:24,10/5/2016 17:30,1,0.9,1,N,237,236,Card,6,1,0.5,1.95,0,0.3,9.75,10/5/2016,Wed,TRUE,6.5
2,10/11/2016 20:35,10/11/2016 20:39,1,1.17,1,N,237,236,Card,5.5,0.5,0.5,2,0,0.3,8.8,10/11/2016,Tue,TRUE,3.816666667
1,10/17/2016 19:11,10/17/2016 19:18,1,1.4,1,N,237,236,Card,7,1,0.5,1.75,0,0.3,10.55,10/17/2016,Mon,TRUE,6.566666667
1,10/12/2016 12:37,10/12/2016 12:43,2,0.8,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/12/2016,Wed,TRUE,6.866666667
1,10/12/2016 13:27,10/12/2016 13:34,1,1.4,1,N,237,236,Card,7.5,0,0.5,1.65,0,0.3,9.95,10/12/2016,Wed,TRUE,7.25
1,10/4/2016 17:03,10/4/2016 17:10,1,1.7,1,N,237,236,Card,7.5,1,0.5,0.7,0,0.3,10,10/4/2016,Tue,TRUE,7.183333333
2,10/14/2016 11:10,10/14/2016 11:16,1,0.99,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/14/2016,Fri,TRUE,5.8
2,10/6/2016 21:15,10/6/2016 21:17,1,0.49,1,N,237,236,Cash,3.5,0.5,0.5,0,0,0.3,4.8,10/6/2016,Thu,TRUE,2.333333333
2,10/12/2016 11:45,10/12/2016 11:49,1,0.81,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,10/12/2016,Wed,TRUE,3.716666667
2,10/31/2016 11:54,10/31/2016 11:57,1,0.75,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,10/31/2016,Mon,TRUE,3.816666667
1,10/5/2016 18:17,10/5/2016 18:24,1,1.4,1,N,237,236,Card,7,1,0.5,1.76,0,0.3,10.56,10/5/2016,Wed,TRUE,6.95
2,10/28/2016 12:09,10/28/2016 12:14,1,0.95,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/28/2016,Fri,TRUE,5.666666667
1,10/28/2016 21:32,10/28/2016 21:37,1,1.8,1,N,237,236,Card,7,0.5,0.5,1.81,0,0.3,10.11,10/28/2016,Fri,TRUE,5.633333333
1,10/13/2016 22:09,10/13/2016 22:13,1,0.8,1,N,237,236,Cash,5.5,0.5,0.5,0,0,0.3,6.8,10/13/2016,Thu,TRUE,4.95
2,10/25/2016 11:22,10/25/2016 11:28,1,0.68,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/25/2016,Tue,TRUE,5.583333333
2,10/18/2016 12:52,10/18/2016 13:01,2,1.47,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,10/18/2016,Tue,TRUE,9.283333333
1,10/18/2016 15:48,10/18/2016 15:52,1,0.7,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,10/18/2016,Tue,TRUE,4.816666667
2,10/6/2016 12:49,10/6/2016 12:55,1,0.69,1,N,237,236,Card,5.5,0,0.5,1.26,0,0.3,7.56,10/6/2016,Thu,TRUE,6.566666667
1,10/14/2016 9:08,10/14/2016 9:13,1,1.1,1,N,237,236,Card,6,0,0.5,1,0,0.3,7.8,10/14/2016,Fri,TRUE,5.283333333
1,10/4/2016 11:27,10/4/2016 11:35,2,0.9,1,N,237,236,Card,7,0,0.5,1,0,0.3,8.8,10/4/2016,Tue,TRUE,8.4
2,10/2/2016 21:30,10/2/2016 21:33,1,0.94,1,N,237,236,Card,5,0.5,0.5,1,0,0.3,7.3,10/2/2016,Sun,FALSE,3.266666667
2,10/12/2016 19:48,10/12/2016 19:52,1,0.89,1,N,237,236,Cash,5,1,0.5,0,0,0.3,6.8,10/12/2016,Wed,TRUE,4.05
1,10/25/2016 11:47,10/25/2016 11:56,1,0.8,1,N,237,236,Card,7,0,0.5,1,0,0.3,8.8,10/25/2016,Tue,TRUE,8.75
1,10/19/2016 21:23,10/19/2016 21:36,1,1.3,1,N,237,236,Card,9.5,0.5,0.5,2.15,0,0.3,12.95,10/19/2016,Wed,TRUE,12.83333333
2,10/13/2016 20:27,10/13/2016 20:34,1,1.54,1,N,237,236,Cash,7,0.5,0.5,0,0,0.3,8.3,10/13/2016,Thu,TRUE,6.95
2,10/28/2016 18:15,10/28/2016 18:21,3,1.16,1,N,237,236,Card,6.5,1,0.5,1.2,0,0.3,9.5,10/28/2016,Fri,TRUE,6.45
1,10/7/2016 14:29,10/7/2016 14:35,1,0.9,1,N,237,236,Cash,6.5,0,0.5,0,0,0.3,7.3,10/7/2016,Fri,TRUE,6.683333333
2,10/14/2016 16:29,10/14/2016 16:35,1,0.97,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,10/14/2016,Fri,TRUE,6.35
2,10/10/2016 12:27,10/10/2016 12:36,1,0.48,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/10/2016,Mon,TRUE,9.233333333
1,10/7/2016 17:29,10/7/2016 17:35,1,1,1,N,237,236,Cash,6,1,0.5,0,0,0.3,7.8,10/7/2016,Fri,TRUE,5.7
1,10/15/2016 13:47,10/15/2016 13:53,1,1.4,1,N,237,236,Card,7,0,0.5,1.17,0,0.3,8.97,10/15/2016,Sat,FALSE,6
2,10/10/2016 17:31,10/10/2016 17:36,1,0.75,1,N,237,236,Card,5.5,0,0.5,1.25,0,0.3,7.55,10/10/2016,Mon,TRUE,5.15
1,10/18/2016 14:57,10/18/2016 15:05,1,1.6,1,N,237,236,Card,8,0,0.5,1,0,0.3,9.8,10/18/2016,Tue,TRUE,8
2,10/11/2016 9:50,10/11/2016 9:54,1,0.68,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,10/11/2016,Tue,TRUE,3.283333333
1,10/26/2016 22:05,10/26/2016 22:12,1,1.6,1,N,237,236,Card,8,0.5,0.5,1.85,0,0.3,11.15,10/26/2016,Wed,TRUE,7.283333333
2,10/28/2016 7:57,10/28/2016 8:04,1,0.87,1,N,237,236,Card,6.5,0,0.5,1.46,0,0.3,8.76,10/28/2016,Fri,TRUE,7.266666667
1,10/31/2016 19:03,10/31/2016 19:11,1,1.2,1,N,237,236,Card,7.5,1,0.5,0.95,0,0.3,10.25,10/31/2016,Mon,TRUE,7.933333333
1,10/2/2016 20:32,10/2/2016 20:37,1,1.1,1,N,237,236,Card,6.5,0.5,0.5,1.95,0,0.3,9.75,10/2/2016,Sun,FALSE,5.05
2,10/28/2016 20:44,10/28/2016 20:49,1,1.12,1,N,237,236,Card,5.5,0.5,0.5,1.36,0,0.3,8.16,10/28/2016,Fri,TRUE,4.183333333
1,10/13/2016 13:57,10/13/2016 14:04,1,1.3,1,N,237,236,Card,7,0,0.5,1.4,0,0.3,9.2,10/13/2016,Thu,TRUE,7.133333333
1,10/17/2016 18:24,10/17/2016 18:31,1,1.1,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,10/17/2016,Mon,TRUE,7.316666667
2,10/15/2016 22:47,10/15/2016 22:53,1,1.79,1,N,237,236,Cash,7.5,0.5,0.5,0,0,0.3,8.8,10/15/2016,Sat,FALSE,6.283333333
1,10/18/2016 22:00,10/18/2016 22:05,1,1.1,1,N,237,236,Card,6,0.5,0.5,2.15,0,0.3,9.45,10/18/2016,Tue,TRUE,5.116666667
2,10/20/2016 8:47,10/20/2016 8:50,6,0.72,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,10/20/2016,Thu,TRUE,3.433333333
2,10/19/2016 9:18,10/19/2016 9:26,1,1.1,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,10/19/2016,Wed,TRUE,8.3
1,10/5/2016 18:01,10/5/2016 18:09,1,1.3,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,10/5/2016,Wed,TRUE,8.383333333
1,10/20/2016 20:04,10/20/2016 20:12,1,1.6,1,N,237,236,Card,8,0.5,0.5,1.85,0,0.3,11.15,10/20/2016,Thu,TRUE,7.95
2,10/14/2016 8:45,10/14/2016 8:48,5,0.92,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,10/14/2016,Fri,TRUE,2.333333333
1,10/7/2016 13:28,10/7/2016 13:34,2,1.2,1,N,237,236,Card,6.5,0,0.5,1,0,0.3,8.3,10/7/2016,Fri,TRUE,6.083333333
1,10/14/2016 13:45,10/14/2016 13:51,1,0.8,1,N,237,236,Card,6,0,0.5,1.36,0,0.3,8.16,10/14/2016,Fri,TRUE,5.9
2,10/26/2016 20:38,10/26/2016 20:45,1,1.68,1,N,237,236,Cash,7.5,0.5,0.5,0,0,0.3,8.8,10/26/2016,Wed,TRUE,6.85
2,10/28/2016 17:26,10/28/2016 17:29,5,0.77,1,N,237,236,Cash,4.5,1,0.5,0,0,0.3,6.3,10/28/2016,Fri,TRUE,2.866666667
2,10/8/2016 19:38,10/8/2016 19:40,5,0.83,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,10/8/2016,Sat,FALSE,2.316666667
2,10/21/2016 14:22,10/21/2016 14:28,5,0.72,1,N,237,236,Card,5.5,0,0.5,1,0,0.3,7.3,10/21/2016,Fri,TRUE,5.95
1,10/31/2016 17:28,10/31/2016 17:39,1,1.5,1,N,237,236,Card,9,1,0.5,1,0,0.3,11.8,10/31/2016,Mon,TRUE,11.11666667
1,10/20/2016 11:24,10/20/2016 11:28,1,0.6,1,N,237,236,Card,4.5,0,0.5,1.55,0,0.3,6.85,10/20/2016,Thu,TRUE,3.633333333
1,10/29/2016 18:12,10/29/2016 18:17,1,1,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/29/2016,Sat,FALSE,5
2,10/11/2016 22:34,10/11/2016 22:39,4,1.03,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,10/11/2016,Tue,TRUE,4.683333333
2,10/12/2016 20:07,10/12/2016 20:13,1,1.15,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,10/12/2016,Wed,TRUE,5.783333333
1,10/5/2016 12:18,10/5/2016 12:26,1,0.7,1,N,237,236,Card,6.5,0,0.5,1.46,0,0.3,8.76,10/5/2016,Wed,TRUE,7.683333333
2,10/17/2016 22:30,10/17/2016 22:37,5,1.19,1,N,237,236,Cash,6.5,0.5,0.5,0,0,0.3,7.8,10/17/2016,Mon,TRUE,6.566666667
1,10/21/2016 7:35,10/21/2016 7:41,2,1.2,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,10/21/2016,Fri,TRUE,6.566666667
2,10/6/2016 19:57,10/6/2016 20:04,1,1.31,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,10/6/2016,Thu,TRUE,6.75
1,10/21/2016 11:28,10/21/2016 11:39,1,0.7,1,N,237,236,Cash,8,0,0.5,0,0,0.3,8.8,10/21/2016,Fri,TRUE,10.96666667
1,10/19/2016 14:36,10/19/2016 14:44,1,1.1,1,N,237,236,Card,7,0,0.5,1.55,0,0.3,9.35,10/19/2016,Wed,TRUE,8.383333333
2,10/4/2016 22:13,10/4/2016 22:20,1,1.54,1,N,237,236,Cash,8,0.5,0.5,0,0,0.3,9.3,10/4/2016,Tue,TRUE,6.933333333
1,10/14/2016 13:36,10/14/2016 13:41,1,1,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,10/14/2016,Fri,TRUE,5.3
1,10/25/2016 13:40,10/25/2016 13:42,1,0.5,1,N,237,236,Cash,3.5,0,0.5,0,0,0.3,4.3,10/25/2016,Tue,TRUE,1.566666667
2,10/28/2016 16:57,10/28/2016 17:02,3,0.99,1,N,237,236,Cash,5.5,1,0.5,0,0,0.3,7.3,10/28/2016,Fri,TRUE,4.633333333
1,10/11/2016 22:25,10/11/2016 22:29,1,1.5,1,N,237,236,Cash,6,0.5,0.5,0,0,0.3,7.3,10/11/2016,Tue,TRUE,4.166666667
1,10/16/2016 12:41,10/16/2016 12:47,1,1.2,1,N,237,236,Card,6.5,0,0.5,1.46,0,0.3,8.76,10/16/2016,Sun,FALSE,5.966666667
1,10/13/2016 17:31,10/13/2016 17:40,1,1.4,1,N,237,236,Cash,8,1,0.5,0,0,0.3,9.8,10/13/2016,Thu,TRUE,8.9
2,10/18/2016 12:21,10/18/2016 12:26,1,0.81,1,N,237,236,Card,5.5,0,0.5,1,0,0.3,7.3,10/18/2016,Tue,TRUE,4.883333333
1,10/22/2016 10:20,10/22/2016 10:23,1,0.8,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,10/22/2016,Sat,FALSE,3.1
2,10/7/2016 12:21,10/7/2016 12:28,3,1.06,1,N,237,236,Card,7,0,0.5,0,0,0.3,7.8,10/7/2016,Fri,TRUE,7.25
2,10/27/2016 19:03,10/27/2016 19:10,1,1.14,1,N,237,236,Card,6.5,1,0.5,2.08,0,0.3,10.38,10/27/2016,Thu,TRUE,6.766666667
1,10/19/2016 18:15,10/19/2016 18:20,1,0.8,1,N,237,236,Card,5.5,1,0.5,1.45,0,0.3,8.75,10/19/2016,Wed,TRUE,5.233333333
1,10/11/2016 18:57,10/11/2016 19:03,1,1.4,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,10/11/2016,Tue,TRUE,6.183333333
2,10/7/2016 20:24,10/7/2016 20:30,1,1.1,1,N,237,236,Card,6.5,0.5,0.5,2.34,0,0.3,10.14,10/7/2016,Fri,TRUE,6.283333333
1,10/3/2016 14:46,10/3/2016 14:49,1,0.4,1,N,237,236,Card,4,0,0.5,1,0,0.3,5.8,10/3/2016,Mon,TRUE,3.016666667
1,10/11/2016 19:44,10/11/2016 19:46,1,0.6,1,N,237,236,Card,3.5,1,0.5,1,0,0.3,6.3,10/11/2016,Tue,TRUE,1.7
2,10/11/2016 18:05,10/11/2016 18:13,1,1.53,1,N,237,236,Cash,8,1,0.5,0,0,0.3,9.8,10/11/2016,Tue,TRUE,8.766666667
2,10/7/2016 13:22,10/7/2016 13:25,2,0.67,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,10/7/2016,Fri,TRUE,3.766666667
2,10/27/2016 18:51,10/27/2016 18:58,1,1.22,1,N,237,236,Cash,7,1,0.5,0,0,0.3,8.8,10/27/2016,Thu,TRUE,6.9
2,10/29/2016 16:59,10/29/2016 17:02,6,1.35,1,N,237,236,Card,5.5,0,0.5,0,0,0.3,6.3,10/29/2016,Sat,FALSE,3.566666667
2,10/24/2016 17:42,10/24/2016 17:48,2,1.56,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,10/24/2016,Mon,TRUE,6.1
2,10/22/2016 18:40,10/22/2016 18:44,5,1.3,1,N,237,236,Card,5.5,0,0.5,2,0,0.3,8.3,10/22/2016,Sat,FALSE,3.866666667
2,10/1/2016 13:43,10/1/2016 13:49,1,1.77,1,N,237,236,Card,7.5,0,0.5,2.08,0,0.3,10.38,10/1/2016,Sat,FALSE,6.6
2,10/8/2016 8:49,10/8/2016 8:52,1,1,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,10/8/2016,Sat,FALSE,2.4
2,10/28/2016 14:45,10/28/2016 14:56,1,1.46,1,N,237,236,Card,8.5,0,0.5,1.5,0,0.3,10.8,10/28/2016,Fri,TRUE,11.13333333
1,10/28/2016 17:37,10/28/2016 17:45,1,1.2,1,N,237,236,Card,7,1,0.5,1.75,0,0.3,10.55,10/28/2016,Fri,TRUE,7.75
1,10/15/2016 16:52,10/15/2016 16:56,1,0.9,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,10/15/2016,Sat,FALSE,4.316666667
2,10/4/2016 13:20,10/4/2016 13:25,5,0.72,1,N,237,236,Card,5,0,0.5,0.58,0,0.3,6.38,10/4/2016,Tue,TRUE,4.5
1,10/22/2016 12:51,10/22/2016 12:53,1,0.6,1,N,237,236,Cash,4,0,0.5,0,0,0.3,4.8,10/22/2016,Sat,FALSE,2.183333333
2,10/6/2016 15:44,10/6/2016 15:48,1,0.64,1,N,237,236,Cash,4.5,0,0.5,0,0,0.3,5.3,10/6/2016,Thu,TRUE,4.166666667
1,10/23/2016 9:02,10/23/2016 9:06,3,0.8,1,N,237,236,Card,5,0,0.5,1,0,0.3,6.8,10/23/2016,Sun,FALSE,4.366666667
1,10/14/2016 15:37,10/14/2016 15:45,1,0.9,1,Y,237,236,Card,6.5,0,0.5,1,0,0.3,8.3,10/14/2016,Fri,TRUE,7.583333333
2,10/27/2016 21:43,10/27/2016 21:49,1,1.4,1,N,237,236,Card,6.5,0.5,0.5,1.95,0,0.3,9.75,10/27/2016,Thu,TRUE,5.883333333
2,10/12/2016 19:12,10/12/2016 19:18,1,1.23,1,N,237,236,Card,6.5,1,0.5,1,0,0.3,9.3,10/12/2016,Wed,TRUE,5.9
1,10/13/2016 17:20,10/13/2016 17:24,1,0.4,1,N,237,236,Cash,4.5,1,0.5,0,0,0.3,6.3,10/13/2016,Thu,TRUE,4.266666667
2,10/19/2016 11:14,10/19/2016 11:23,1,0.56,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,10/19/2016,Wed,TRUE,9.033333333
1,10/21/2016 14:38,10/21/2016 14:48,1,1.2,1,N,237,236,Cash,8,0,0.5,0,0,0.3,8.8,10/21/2016,Fri,TRUE,9.666666667
1,10/28/2016 14:37,10/28/2016 14:47,1,1.6,1,N,237,236,Card,8.5,0,0.5,1.85,0,0.3,11.15,10/28/2016,Fri,TRUE,9.666666667
1,10/29/2016 14:41,10/29/2016 14:44,1,0.9,1,N,237,236,Card,5,0,0.5,1.15,0,0.3,6.95,10/29/2016,Sat,FALSE,3.633333333
2,10/26/2016 21:42,10/26/2016 21:45,1,0.6,1,N,237,236,Cash,4.5,0.5,0.5,0,0,0.3,5.8,10/26/2016,Wed,TRUE,2.6
1,10/7/2016 20:35,10/7/2016 20:41,1,1.1,1,N,237,236,Cash,6.5,0.5,0.5,0,0,0.3,7.8,10/7/2016,Fri,TRUE,6.183333333
2,10/18/2016 17:35,10/18/2016 17:41,6,0.93,1,N,237,236,Card,6,1,0.5,1.56,0,0.3,9.36,10/18/2016,Tue,TRUE,6.216666667
1,10/16/2016 13:03,10/16/2016 13:09,2,1,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/16/2016,Sun,FALSE,5.733333333
2,10/14/2016 7:59,10/14/2016 8:04,5,1.03,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/14/2016,Fri,TRUE,5.216666667
2,10/26/2016 21:16,10/26/2016 21:19,1,0.89,1,N,237,236,Cash,5,0.5,0.5,0,0,0.3,6.3,10/26/2016,Wed,TRUE,3.516666667
1,10/24/2016 18:08,10/24/2016 18:17,1,1.9,1,N,237,236,Card,9,1,0.5,2.7,0,0.3,13.5,10/24/2016,Mon,TRUE,8.516666667
2,10/11/2016 12:35,10/11/2016 12:51,1,1.21,1,N,237,236,Card,10.5,0,0.5,1,0,0.3,12.3,10/11/2016,Tue,TRUE,15.45
1,10/14/2016 16:27,10/14/2016 16:31,1,0.7,1,N,237,236,Cash,4.5,1,0.5,0,0,0.3,6.3,10/14/2016,Fri,TRUE,3.816666667
1,10/11/2016 11:47,10/11/2016 11:56,1,0.9,1,N,237,236,Cash,7,0,0.5,0,0,0.3,7.8,10/11/2016,Tue,TRUE,9
1,10/29/2016 17:20,10/29/2016 17:25,1,0.8,1,N,237,236,Card,6,0,0.5,1.35,0,0.3,8.15,10/29/2016,Sat,FALSE,5.35
1,10/2/2016 9:49,10/2/2016 9:51,1,0.7,1,N,237,236,Card,4,0,0.5,1.2,0,0.3,6,10/2/2016,Sun,FALSE,1.933333333
1,10/19/2016 8:58,10/19/2016 9:03,1,0.9,1,N,237,236,Card,5.5,0,0.5,1.7,0,0.3,8,10/19/2016,Wed,TRUE,5.016666667
2,10/20/2016 19:59,10/20/2016 20:05,1,1.36,1,N,237,236,Card,6.5,0.5,0.5,1.56,0,0.3,9.36,10/20/2016,Thu,TRUE,5.683333333
2,10/13/2016 18:23,10/13/2016 18:31,1,1.03,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,10/13/2016,Thu,TRUE,8.35
2,10/7/2016 19:10,10/7/2016 19:16,1,1.52,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,10/7/2016,Fri,TRUE,5.7
2,10/6/2016 12:48,10/6/2016 12:56,1,0.88,1,N,237,236,Card,6.5,0,0.5,2.19,0,0.3,9.49,10/6/2016,Thu,TRUE,7.8
2,10/10/2016 20:33,10/10/2016 20:35,1,0.63,1,N,237,236,Card,4,0.5,0.5,1.06,0,0.3,6.36,10/10/2016,Mon,TRUE,1.833333333
2,10/11/2016 8:38,10/11/2016 8:43,2,1.05,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/11/2016,Tue,TRUE,5.266666667
1,10/22/2016 9:20,10/22/2016 9:25,1,1,1,N,237,236,Card,6,0,0.5,1.2,0,0.3,8,10/22/2016,Sat,FALSE,5.583333333
1,10/9/2016 11:24,10/9/2016 11:27,1,0.9,1,N,237,236,Card,5,0,0.5,1.7,0,0.3,7.5,10/9/2016,Sun,FALSE,3.2
2,10/22/2016 14:26,10/22/2016 14:31,1,1.22,1,N,237,236,Card,6,0,0.5,1,0,0.3,7.8,10/22/2016,Sat,FALSE,4.916666667
1,10/8/2016 10:16,10/8/2016 10:19,1,0.5,1,N,237,236,Cash,5,0,0.5,0,0,0.3,5.8,10/8/2016,Sat,FALSE,3.883333333
2,10/14/2016 13:57,10/14/2016 14:05,1,1.5,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,10/14/2016,Fri,TRUE,8.266666667
2,10/5/2016 16:24,10/5/2016 16:33,5,1.36,1,N,237,236,Cash,7.5,1,0.5,0,0,0.3,9.3,10/5/2016,Wed,TRUE,8.616666667
1,10/18/2016 21:09,10/18/2016 21:13,1,1,1,N,237,236,Card,5,0.5,0.5,1.26,0,0.3,7.56,10/18/2016,Tue,TRUE,3.633333333
1,10/28/2016 17:27,10/28/2016 17:33,1,0.9,1,N,237,236,Card,5.5,1,0.5,1.45,0,0.3,8.75,10/28/2016,Fri,TRUE,6.066666667
2,10/11/2016 18:13,10/11/2016 18:20,5,0.97,1,N,237,236,Cash,6.5,1,0.5,0,0,0.3,8.3,10/11/2016,Tue,TRUE,6.916666667
2,10/4/2016 17:55,10/4/2016 17:59,1,0.84,1,N,237,236,Cash,5,1,0.5,0,0,0.3,6.8,10/4/2016,Tue,TRUE,3.583333333
2,10/31/2016 7:27,10/31/2016 7:32,1,1,1,N,237,236,Cash,6,0,0.5,0,0,0.3,6.8,10/31/2016,Mon,TRUE,5.65
2,10/13/2016 11:13,10/13/2016 11:22,1,1.17,1,N,237,236,Card,7.5,0,0.5,2.08,0,0.3,10.38,10/13/2016,Thu,TRUE,8.616666667
1,10/6/2016 9:58,10/6/2016 10:00,1,0.5,1,N,237,236,Card,4,0,0.5,0.95,0,0.3,5.75,10/6/2016,Thu,TRUE,2.083333333
1,10/11/2016 14:37,10/11/2016 14:42,1,0.8,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/11/2016,Tue,TRUE,5.4
2,10/18/2016 11:15,10/18/2016 11:25,1,0.98,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,10/18/2016,Tue,TRUE,9.683333333
2,10/31/2016 22:18,10/31/2016 22:22,1,1.23,1,N,237,236,Card,6,0.5,0.5,1.82,0,0.3,9.12,10/31/2016,Mon,TRUE,4.2
2,10/13/2016 14:49,10/13/2016 15:09,2,1.31,1,N,237,236,Card,13,0,0.5,2.76,0,0.3,16.56,10/13/2016,Thu,TRUE,20.41666667
1,10/25/2016 14:44,10/25/2016 14:54,1,0.8,1,N,237,236,Card,7.5,0,0.5,1.65,0,0.3,9.95,10/25/2016,Tue,TRUE,10.05
1,10/15/2016 22:12,10/15/2016 22:18,1,1.6,1,N,237,236,Card,7,0.5,0.5,1,0,0.3,9.3,10/15/2016,Sat,FALSE,6.466666667
2,10/31/2016 14:24,10/31/2016 14:34,3,1.51,1,N,237,236,Card,8.5,0,0.5,1.86,0,0.3,11.16,10/31/2016,Mon,TRUE,10.3
1,10/12/2016 18:35,10/12/2016 18:39,1,1.3,1,N,237,236,Card,6,1,0.5,1,0,0.3,8.8,10/12/2016,Wed,TRUE,4.35
1,10/6/2016 10:31,10/6/2016 10:36,1,0.8,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/6/2016,Thu,TRUE,5.333333333
1,10/15/2016 17:55,10/15/2016 17:58,1,0.7,1,N,237,236,Card,4.5,0,0.5,1.06,0,0.3,6.36,10/15/2016,Sat,FALSE,3.233333333
1,10/12/2016 11:04,10/12/2016 11:09,1,0.7,1,N,237,236,Cash,5.5,0,0.5,0,0,0.3,6.3,10/12/2016,Wed,TRUE,5
2,10/20/2016 13:15,10/20/2016 13:24,1,1,1,N,237,236,Cash,7.5,0,0.5,0,0,0.3,8.3,10/20/2016,Thu,TRUE,8.933333333
